IID,cluster
HORUS007200116854,0
HORUS003992569317,0
HORUS004861040961,0
HORUS12AA001DPHK6,0
HORUS003910309931,0
HORUS12AA001DMB11,0
HORUS006600008734,0
HORUS006600008705,0
HORUS003912556883,0
HORUS12AA0020U375,0
HORUS003910310425,0
HORUS007100040004,0
HORUS003992568450,0
HORUS003992568307,1
HORUS003991270253,0
HORUS004861042349,0
HORUS003910310359,0
HORUS007200121267,0
HORUS12AA001LLK24,0
HORUS003910309976,0
HORUS003992568010,0
HORUS003910310190,0
HORUS003910309834,0
HORUS004861000278,0
HORUS12AA003DCWA3,0
HORUS003992568406,0
HORUS003992568599,0
HORUS12AA00163B18,0
HORUS003910310329,0
HORUS007200121063,0
HORUS12AA003DFH64,0
HORUS004861040864,0
HORUS004200018780,0
HORUS002100004704,0
HORUS003912556746,0
HORUS007100039556,0
HORUS007200121904,0
HORUS007100039545,0
HORUS004861040897,0
HORUS006992569162,0
HORUS12AA0024DZJ8,0
HORUS003912556807,0
HORUS003992568023,0
HORUS004861040429,0
HORUS12AA001EGEM2,0
HORUS007200120554,0
HORUS003912557129,1
HORUS004861041302,0
HORUS007200120445,0
HORUS12AA0036SE24,0
HORUS007100039217,0
HORUS003992568692,1
HORUS007200117056,0
HORUS003992567941,0
HORUS003992569587,0
HORUS003912557264,1
HORUS007200118214,0
HORUS002100810822,0
HORUS12AA001DOG61,0
HORUS004200008762,0
HORUS003992568420,0
HORUS002100004796,0
HORUS003992568781,0
HORUS004861040887,0
HORUS003912556642,0
HORUS12AA0018DM51,0
HORUS004861040639,0
HORUS002100004815,0
HORUS003991270655,0
HORUS003910311001,0
HORUS003992569796,1
HORUS12AA0037I701,0
HORUS007200121651,0
HORUS003991270632,0
HORUS003991270416,0
HORUS003992569956,0
HORUS12AA001LUAM1,0
HORUS003992569203,0
HORUS004861041732,0
HORUS003910310081,0
HORUS002100411201,0
HORUS003910310898,0
HORUS007200119867,0
HORUS12AA003H0YT8,0
HORUS003991270372,0
HORUS12AA003DFA95,0
HORUS003992568985,0
HORUS003992568760,1
HORUS003991270530,0
HORUS12AA0036JGS3,0
HORUS003992569756,0
HORUS003992568122,0
HORUS007200121715,0
HORUS004861040339,0
HORUS003912556996,0
HORUS004861043278,0
HORUS003912557329,1
HORUS007200118764,0
HORUS003991270448,0
HORUS007100039364,0
HORUS003992568031,0
HORUS007200116967,0
HORUS003992569531,0
HORUS003992568207,0
HORUS12AA000VO8N2,0
HORUS003992569841,0
HORUS002100004887,0
HORUS003992570365,0
HORUS007200121750,0
HORUS003912557480,1
HORUS12AA002BC0R2,0
HORUS003992568456,0
HORUS12AA001ASCZ8,0
HORUS004861043232,0
HORUS004861042296,0
HORUS007200121102,0
HORUS002100610825,0
HORUS003992569978,0
HORUS003910310596,0
HORUS003910310862,0
HORUS003992569694,0
HORUS007100039528,0
HORUS007200120884,0
HORUS003910310720,0
HORUS007200116906,0
HORUS007200121814,0
HORUS002100004885,0
HORUS004861042254,0
HORUS007100039864,0
HORUS12AA0039N3I2,0
HORUS002100004867,0
HORUS007200116709,0
HORUS003992569506,0
HORUS003912556719,0
HORUS12AA001LV906,0
HORUS004861041992,0
HORUS003912557223,0
HORUS12AA00164P38,0
HORUS007200116909,0
HORUS003910310784,0
HORUS007100039302,0
HORUS003910310941,0
HORUS12AA002268U0,0
HORUS004861042332,0
HORUS007100039513,0
HORUS006600008906,0
HORUS12AA0039NG86,0
HORUS006600003572,0
HORUS12AA003G6950,0
HORUS002100004795,0
HORUS004861043087,0
HORUS12AA001LLBH8,0
HORUS007200121637,0
HORUS12AA002ALLF1,0
HORUS007200121081,0
HORUS006992569179,0
HORUS007200120489,0
HORUS006600008901,0
HORUS006600008783,0
HORUS12AA00216OQ6,0
HORUS007200120989,0
HORUS002100110606,0
HORUS003912556495,0
HORUS003992569651,0
HORUS003910309950,0
HORUS003910310883,0
HORUS007200120511,0
HORUS002100410911,0
HORUS004861042937,0
HORUS007200116560,0
HORUS003992568525,0
HORUS007200121834,0
HORUS003991270427,0
HORUS007200120452,0
HORUS007100039336,0
HORUS003912556874,0
HORUS007200119777,0
HORUS004861041042,0
HORUS004861042520,0
HORUS003910309790,0
HORUS007100039366,0
HORUS007200120300,0
HORUS004861040941,0
HORUS003910309940,0
HORUS003991270515,0
HORUS003912557452,0
HORUS003992567965,0
HORUS004861040945,0
HORUS003912557051,0
HORUS004861043161,0
HORUS004861041993,0
HORUS003992569778,1
HORUS004861042830,0
HORUS003991270653,0
HORUS12AA001EGCU8,0
HORUS007200119784,0
HORUS007100039471,0
HORUS004861042911,0
HORUS007200117042,0
HORUS004861040937,0
HORUS007200120264,0
HORUS12AA001E5W33,0
HORUS003992570203,0
HORUS007200121847,0
HORUS004861042158,0
HORUS12AA0029GLM5,0
HORUS007200119959,0
HORUS003910309936,0
HORUS004861000040,0
HORUS007200119690,0
HORUS003912557163,1
HORUS003912556801,0
HORUS003992569006,0
HORUS003910309772,0
HORUS003992568871,1
HORUS003991270354,0
HORUS004861041475,0
HORUS007200121233,0
HORUS003910310821,0
HORUS007100040041,0
HORUS007200121094,0
HORUS002100004725,0
HORUS003912557598,0
HORUS007200121781,0
HORUS004200002326,0
HORUS12AA003DFBF8,0
HORUS12AA00188C22,0
HORUS003910310070,0
HORUS003912556487,0
HORUS003992569570,0
HORUS002100004748,0
HORUS003991270966,1
HORUS12AA0036JQ38,0
HORUS12AA001EEAQ2,0
HORUS003991270454,0
HORUS12AA001LLDD4,0
HORUS003992568951,0
HORUS004861043054,0
HORUS002100210901,0
HORUS007200116795,0
HORUS003992567938,0
HORUS003912556714,0
HORUS003910310202,0
HORUS007200120192,0
HORUS003992569958,0
HORUS004861041918,0
HORUS003991270995,0
HORUS12AA00164I19,0
HORUS003992569896,0
HORUS003910309685,0
HORUS003910311017,0
HORUS003992568556,0
HORUS003992568602,0
HORUS007200121765,0
HORUS007200121725,0
HORUS003991271145,1
HORUS003910310052,0
HORUS12AA001D8UK1,0
HORUS004861042039,0
HORUS12AA001LLNW6,0
HORUS004861042771,0
HORUS003910309766,0
HORUS12AA001LV3Z7,0
HORUS003992569074,0
HORUS003992568410,0
HORUS007200116801,0
HORUS003991270798,1
HORUS007200119767,0
HORUS003991271120,1
HORUS003992569634,0
HORUS007100039722,0
HORUS004861041086,0
HORUS003992568248,0
HORUS12AA0019J4K9,0
HORUS006600008920,0
HORUS007200121015,0
HORUS003992568708,0
HORUS004861041818,0
HORUS12AA001LSNE8,0
HORUS003991270895,0
HORUS003910310579,0
HORUS003992567784,0
HORUS007200120533,0
HORUS003912556663,0
HORUS007200120466,0
HORUS007200121815,0
HORUS003992569954,0
HORUS007200120389,0
HORUS12AA0018RPR2,0
HORUS003991270297,0
HORUS002100410912,0
HORUS007200117311,0
HORUS003910310071,0
HORUS003991270470,0
HORUS003910310433,0
HORUS003992568566,0
HORUS006600008931,0
HORUS003992569881,0
HORUS003912556897,0
HORUS12AA0027D1W0,0
HORUS003912556899,1
HORUS006992569142,0
HORUS003992568292,0
HORUS004861041105,0
HORUS003991270292,0
HORUS007200121423,0
HORUS003992569544,0
HORUS003910307279,0
HORUS003991270321,0
HORUS12AA0024DW87,0
HORUS002100211218,0
HORUS004861041532,0
HORUS003992569518,0
HORUS007100039468,0
HORUS006600007035,0
HORUS12AA0015AZ73,0
HORUS003992569414,0
HORUS12AA0019J7O8,0
HORUS12AA0020TIL3,0
HORUS003992570301,0
HORUS003992568971,0
HORUS007200116718,0
HORUS003992570078,1
HORUS007200119731,0
HORUS007200121361,0
HORUS007100039648,0
HORUS004861043010,0
HORUS003992569109,0
HORUS004861042878,0
HORUS007200121284,0
HORUS003991270887,1
HORUS006600004021,0
HORUS007100039578,0
HORUS003992568153,0
HORUS004861042591,0
HORUS007200121990,0
HORUS12AA001LV211,0
HORUS004861043273,0
HORUS007100039359,0
HORUS007100039395,0
HORUS007200120911,0
HORUS003992567863,0
HORUS003991271141,0
HORUS007200120584,0
HORUS004861042507,0
HORUS12AA002277Q7,0
HORUS007200121313,0
HORUS003912557500,1
HORUS004861040430,0
HORUS007200116999,0
HORUS003910310983,0
HORUS003992570097,0
HORUS004861041608,0
HORUS003912557164,1
HORUS003992570192,0
HORUS003991270864,0
HORUS006600003314,0
HORUS007200121182,0
HORUS007200121060,0
HORUS003992569184,0
HORUS007200116555,0
HORUS003992568478,0
HORUS007200119937,0
HORUS003992569575,0
HORUS007200120966,0
HORUS007200118750,0
HORUS003910310336,0
HORUS12AA0033D8N3,0
HORUS003992568865,0
HORUS003912556751,0
HORUS003991270619,1
HORUS003992570233,0
HORUS002100004626,0
HORUS003991270299,0
HORUS003992568127,0
HORUS003992568280,0
HORUS004861041495,0
HORUS006600008748,0
HORUS006600004015,0
HORUS003992568969,0
HORUS003991270762,0
HORUS004861040966,0
HORUS007200118014,0
HORUS007200117017,0
HORUS12AA001LM1O9,0
HORUS003910310151,1
HORUS003992569427,0
HORUS002100004551,0
HORUS007200121009,0
HORUS003910310154,0
HORUS003992568121,0
HORUS003992569395,0
HORUS002100510810,0
HORUS004861040837,0
HORUS003991270690,0
HORUS007200121397,0
HORUS003992569764,0
HORUS006600003666,0
HORUS003912557328,0
HORUS006600030854,0
HORUS007200121649,0
HORUS003912556817,0
HORUS007200116882,0
HORUS003992569977,0
HORUS007100039543,0
HORUS007200119729,0
HORUS007200120262,0
HORUS007200120211,0
HORUS007200117321,0
HORUS007200120363,0
HORUS007100039259,0
HORUS002100004509,0
HORUS12AA001WYZ22,0
HORUS007200120471,0
HORUS003992569023,0
HORUS004861041663,0
HORUS003992569860,1
HORUS003912556980,0
HORUS004861040386,0
HORUS007200120409,0
HORUS003910309813,0
HORUS003912557077,0
HORUS004861042274,0
HORUS12AA00164WV0,0
HORUS004861042995,0
HORUS007200121736,0
HORUS006600008752,0
HORUS007200121830,0
HORUS003992569375,0
HORUS003912556998,0
HORUS006600008725,0
HORUS003912556818,0
HORUS003991270371,0
HORUS003910310549,1
HORUS007200120924,0
HORUS006992569129,0
HORUS003910310374,0
HORUS007200119889,0
HORUS003910310230,0
HORUS003992568872,0
HORUS12AA0033CWA0,0
HORUS003910310483,0
HORUS003912556699,0
HORUS12AA0033BZN3,0
HORUS12AA0024XD29,0
HORUS006600008722,0
HORUS003912556939,1
HORUS003910310965,1
HORUS003910309889,0
HORUS004861042300,0
HORUS004861041062,0
HORUS007100039542,0
HORUS003991270601,0
HORUS004861042986,0
HORUS007200113802,0
HORUS004861041835,0
HORUS007200120099,0
HORUS007200119832,0
HORUS12AA001776W3,0
HORUS003992568463,0
HORUS003910310647,0
HORUS003992568666,0
HORUS007200121421,0
HORUS12AA0020U9S3,0
HORUS003991270938,0
HORUS12AA0025VF61,0
HORUS003910310480,0
HORUS12AA003DEBS4,0
HORUS004861041526,0
HORUS002100004556,0
HORUS003912557455,1
HORUS003992569344,0
HORUS002100004504,0
HORUS12AA001DO999,0
HORUS007200120026,0
HORUS007200120344,0
HORUS004861042076,0
HORUS12AA002AA386,0
HORUS12AA00216MM6,0
HORUS007200119742,0
HORUS12AA001CWTW7,0
HORUS003991270598,0
HORUS007200120957,0
HORUS003992569820,0
HORUS003910310426,0
HORUS003992568032,0
HORUS003992570069,0
HORUS004861043001,0
HORUS002100004829,0
HORUS003992568783,0
HORUS12AA003DF0D0,0
HORUS004861041686,0
HORUS002100711031,0
HORUS003992569703,0
HORUS004861043191,0
HORUS003910309657,0
HORUS007200116673,0
HORUS12AA0015BHS3,0
HORUS003992569208,0
HORUS002100004922,0
HORUS007100039198,0
HORUS12AA001LLLO4,0
HORUS003991270420,0
HORUS12AA001D9RU2,0
HORUS003910309627,0
HORUS007200119838,0
HORUS003910310323,0
HORUS003910310351,0
HORUS007200120528,0
HORUS007200121967,0
HORUS007200120193,0
HORUS004861042895,0
HORUS12AA001DAVU2,0
HORUS003991270585,0
HORUS003992570290,1
HORUS004861043118,0
HORUS007200121374,0
HORUS007200116853,0
HORUS003992570213,0
HORUS007200120148,0
HORUS003992569560,0
HORUS12AA002AL210,0
HORUS003992568019,0
HORUS006600008784,0
HORUS007200116856,0
HORUS004861042861,0
HORUS007200121597,0
HORUS006600008715,0
HORUS004861040462,0
HORUS003912557547,0
HORUS003991270352,0
HORUS002100611108,0
HORUS007100039495,0
HORUS003992569759,0
HORUS002100004716,0
HORUS003912556666,0
HORUS003912556646,0
HORUS004861042958,0
HORUS004861042122,0
HORUS007200117016,0
HORUS007100039561,0
HORUS003912557093,0
HORUS003912556536,0
HORUS003912556635,0
HORUS12AA001DB3W1,0
HORUS003992570364,0
HORUS006600003672,0
HORUS004861040428,0
HORUS003992567890,0
HORUS007200118007,0
HORUS007200120968,0
HORUS003910309819,0
HORUS007200117058,0
HORUS002100004934,0
HORUS007200119792,0
HORUS004861041391,0
HORUS003992570110,0
HORUS003912556445,0
HORUS003991270946,0
HORUS007200118674,0
HORUS004861040270,0
HORUS004861040810,0
HORUS007200117959,0
HORUS004200008650,0
HORUS003912557596,1
HORUS003992569653,0
HORUS12AA001774F9,0
HORUS004861040313,0
HORUS002100211124,0
HORUS003992569628,0
HORUS12AA001D9258,0
HORUS12AA001AHFB5,0
HORUS003992570073,0
HORUS003992569124,0
HORUS003912556668,0
HORUS003910310498,0
HORUS007100039423,0
HORUS003910310134,0
HORUS007100039400,0
HORUS003912557313,0
HORUS003992567843,0
HORUS003991271011,0
HORUS004861041547,0
HORUS007200120902,0
HORUS007200120873,0
HORUS006600008710,0
HORUS003910310904,0
HORUS006600004073,0
HORUS12AA0024DTX6,0
HORUS007200121554,0
HORUS007200121256,0
HORUS002100004990,0
HORUS12AA0024DZT8,0
HORUS003991270934,1
HORUS002100004823,0
HORUS004861041858,0
HORUS003912557561,0
HORUS003992567915,0
HORUS003992568720,0
HORUS003991271059,1
HORUS003912557276,0
HORUS003910310937,0
HORUS003910310800,1
HORUS007200121169,0
HORUS003910310577,1
HORUS007200121541,1
HORUS12AA001LT843,0
HORUS004861041872,0
HORUS004861043231,0
HORUS007200118739,0
HORUS006600003684,0
HORUS002100004499,0
HORUS003910310149,0
HORUS12AA0020U6C8,0
HORUS003992568697,1
HORUS003992570268,1
HORUS003991270818,0
HORUS007200121095,0
HORUS003992568790,0
HORUS12AA001D9QC9,0
HORUS007200117023,0
HORUS003992569239,0
HORUS003910309983,0
HORUS007100039387,0
HORUS004861043024,0
HORUS003992569457,0
HORUS002100004534,0
HORUS003910309958,0
HORUS007200121813,0
HORUS003992567873,0
HORUS002100004840,0
HORUS006600008768,0
HORUS12AA001LVTI8,0
HORUS003992570128,0
HORUS003912557126,1
HORUS003910310029,0
HORUS004861041531,0
HORUS007200121532,0
HORUS002100411028,0
HORUS003992568916,1
HORUS004200019512,0
HORUS12AA0033CKK2,0
HORUS003991270969,0
HORUS006600004124,0
HORUS004861040012,0
HORUS12AA001LMP43,0
HORUS003992568675,0
HORUS003912556449,0
HORUS003910310338,0
HORUS003992567946,0
HORUS003992569126,0
HORUS004861042364,0
HORUS12AA001LL0Q8,0
HORUS12AA001DM423,0
HORUS003992569858,1
HORUS003910310417,1
HORUS003910311020,0
HORUS003992568902,0
HORUS12AA001LMPS0,0
HORUS003910310585,1
HORUS007200121251,0
HORUS007200119735,0
HORUS007200117953,0
HORUS003910310109,0
HORUS003910311058,1
HORUS006600008733,0
HORUS006600003430,0
HORUS004861040918,0
HORUS006600008726,0
HORUS002100004992,0
HORUS003992569699,1
HORUS003910310026,0
HORUS004861041343,0
HORUS003992569105,0
HORUS003912557601,0
HORUS12AA001LL922,0
HORUS007200121986,0
HORUS004861043041,0
HORUS007200121288,0
HORUS004861041458,0
HORUS003992568345,0
HORUS003912557143,1
HORUS004861041600,0
HORUS003912556559,0
HORUS007200116386,0
HORUS004861043103,0
HORUS002100004587,0
HORUS007100039443,0
HORUS003912557398,1
HORUS006600008737,0
HORUS12AA0015BBD9,0
HORUS007200121722,0
HORUS007200121766,0
HORUS003912557545,1
HORUS004861041372,0
HORUS004861040911,0
HORUS003992569029,0
HORUS12AA001CWRB1,0
HORUS12AA0027CS15,0
HORUS12AA0024DUZ1,0
HORUS003912556729,0
HORUS003910310661,0
HORUS003992568536,1
HORUS007200121286,0
HORUS003910310767,1
HORUS004861041443,0
HORUS12AA001649Y4,0
HORUS002100611227,0
HORUS003992568096,0
HORUS003992568745,0
HORUS003910311042,0
HORUS007200121978,0
HORUS007200121409,0
HORUS007200120404,0
HORUS007200121049,0
HORUS002100004965,0
HORUS004861040522,0
HORUS006600004127,0
HORUS007200119911,0
HORUS003992569434,0
HORUS003910309930,0
HORUS007200121010,0
HORUS12AA002AA5X0,0
HORUS003992568125,0
HORUS003910310790,1
HORUS003992568785,0
HORUS007100039921,0
HORUS003992568904,0
HORUS12AA003G74L7,0
HORUS003912556579,0
HORUS002100004888,0
HORUS007200121372,0
HORUS007100039235,0
HORUS007200121384,0
HORUS12AA001LLQP7,0
HORUS004861041875,0
HORUS003910310208,0
HORUS12AA003DDXN4,0
HORUS007100039429,0
HORUS003992569183,0
HORUS12AA002CSAK6,0
HORUS007100039847,0
HORUS007200118218,0
HORUS003912556759,0
HORUS003910310760,1
HORUS003992568357,0
HORUS003912556822,0
HORUS007100039459,0
HORUS003991270745,0
HORUS004861041346,0
HORUS003992568116,0
HORUS006992569140,0
HORUS003992568824,0
HORUS003991270831,0
HORUS003992569720,0
HORUS003992570030,0
HORUS003910309986,0
HORUS003992568441,0
HORUS12AA001DPYU9,0
HORUS003910309876,0
HORUS004861042723,0
HORUS006600004056,0
HORUS003910309711,0
HORUS004861040580,0
HORUS004861042918,0
HORUS003992567782,0
HORUS003910309984,0
HORUS003910310465,0
HORUS002100004905,0
HORUS004861042179,0
HORUS006600008942,0
HORUS003910310509,0
HORUS12AA003DDBQ0,0
HORUS007100039394,0
HORUS006600004033,0
HORUS003991270797,1
HORUS003910309590,0
HORUS007200117220,0
HORUS003912556832,0
HORUS003912556518,0
HORUS004861041720,0
HORUS003992568786,0
HORUS003910310666,0
HORUS12AA001DNWE7,0
HORUS003992569430,0
HORUS007200121959,0
HORUS003991270834,0
HORUS003992569262,0
HORUS003912556879,1
HORUS004861040778,0
HORUS003991271052,1
HORUS12AA002173O6,0
HORUS004861040481,0
HORUS004200000964,0
HORUS004861040310,0
HORUS002100611120,0
HORUS002100004926,0
HORUS12AA0039MT69,0
HORUS004861041542,0
HORUS003991270457,0
HORUS007200120091,0
HORUS12AA0029FJG1,0
HORUS007200118219,0
HORUS003992568524,0
HORUS003912556764,0
HORUS007100039199,0
HORUS003992569875,0
HORUS003991270362,0
HORUS004861041099,0
HORUS12AA001DZPF8,0
HORUS007200120290,0
HORUS004861042109,0
HORUS003992569602,0
HORUS003992568948,0
HORUS12AA0020U7T3,0
HORUS003992570007,0
HORUS003912556450,0
HORUS003992568479,0
HORUS004861040876,0
HORUS004861042318,0
HORUS004861041807,0
HORUS003992569080,0
HORUS003992570305,0
HORUS007200121623,0
HORUS004861040589,0
HORUS003910310822,0
HORUS007200121587,0
HORUS004861041667,0
HORUS007200116717,0
HORUS007200121273,0
HORUS007200121737,0
HORUS003910310528,0
HORUS12AA00227NS0,0
HORUS12AA001E0SM5,0
HORUS003991271046,1
HORUS004861041028,0
HORUS003910310719,0
HORUS003912557193,1
HORUS002100004772,0
HORUS004861040796,0
HORUS004861041560,0
HORUS003912557229,1
HORUS007200119687,0
HORUS003910309867,0
HORUS003912557026,0
HORUS003992569422,0
HORUS002100511020,0
HORUS004861000134,0
HORUS004861042001,0
HORUS007200121362,0
HORUS12AA003H10J7,0
HORUS004861042854,0
HORUS003992569963,0
HORUS003910309920,0
HORUS004861041408,0
HORUS003910310535,0
HORUS003910310335,0
HORUS12AA001LLMN5,0
HORUS003992569953,0
HORUS12AA001LLE79,0
HORUS003912557069,0
HORUS12AA0029GSC8,0
HORUS003912557361,0
HORUS007200120209,0
HORUS003992568770,0
HORUS002100410929,0
HORUS006600008918,0
HORUS12AA001E0UE9,0
HORUS12AA001LUTA6,0
HORUS003910310545,0
HORUS002100620112,0
HORUS002100711126,0
HORUS002100910411,0
HORUS003910310550,1
HORUS003912556585,0
HORUS12AA002AM3A4,0
HORUS003912557293,0
HORUS004861043213,0
HORUS002100410816,0
HORUS12AA003H0LB7,0
HORUS004200019522,0
HORUS007200116949,0
HORUS12AA001DA5Z5,0
HORUS12AA0039NLU3,0
HORUS003992568231,1
HORUS003992568498,0
HORUS004861041824,0
HORUS004861041382,0
HORUS003991271002,0
HORUS007100039894,0
HORUS002100004884,0
HORUS007100039595,0
HORUS003992569235,0
HORUS12AA001LM2S0,0
HORUS003910310249,0
HORUS003910309797,0
HORUS003992568611,1
HORUS003910310695,1
HORUS12AA003H0MW4,0
HORUS007200116872,0
HORUS004861040994,0
HORUS007200121874,0
HORUS003992569448,0
HORUS003992568404,0
HORUS004861043130,0
HORUS004861040856,0
HORUS12AA002BCCN1,0
HORUS003992570039,0
HORUS004861040534,0
HORUS004861043000,0
HORUS12AA001DPT25,0
HORUS003992569035,0
HORUS003991270304,0
HORUS003910310589,0
HORUS007200117863,0
HORUS007200120275,0
HORUS007200121101,0
HORUS004861043237,0
HORUS007100040018,0
HORUS007200121912,0
HORUS003992568876,0
HORUS007200121708,0
HORUS003991270992,0
HORUS003992568592,0
HORUS003912570679,1
HORUS006600008929,0
HORUS006600006899,0
HORUS007200121512,0
HORUS003992569939,0
HORUS003910310368,0
HORUS003910310236,0
HORUS006992569144,0
HORUS007200121337,0
HORUS003910310392,0
HORUS006600008736,0
HORUS12AA0018S472,0
HORUS004861041679,0
HORUS007100039354,0
HORUS003991271032,1
HORUS003910310916,0
HORUS12AA001LMQX9,0
HORUS003992568554,0
HORUS006600004018,0
HORUS003910310690,0
HORUS004861041829,0
HORUS003910310241,1
HORUS003992567962,0
HORUS004861042770,0
HORUS12AA00177149,0
HORUS007200117048,0
HORUS004861042894,0
HORUS003992569818,0
HORUS003992570359,0
HORUS003991271146,1
HORUS007100040011,0
HORUS003991270916,0
HORUS003992569933,0
HORUS003991270442,0
HORUS12AA0024X0K8,0
HORUS007200117044,0
HORUS006600003114,0
HORUS007200120424,0
HORUS007200119795,0
HORUS003912556021,0
HORUS002100210910,0
HORUS002100004964,0
HORUS003910310382,0
HORUS12AA003G6HD5,0
HORUS007200121253,0
HORUS003910310897,0
HORUS003910309650,0
HORUS007200120382,0
HORUS004861042709,0
HORUS002100005013,0
HORUS007200121540,0
HORUS003912556578,0
HORUS003992568111,0
HORUS003991270878,1
HORUS12AA001D9CI1,0
HORUS003991270894,1
HORUS004861043105,0
HORUS007200120516,0
HORUS003992569590,0
HORUS12AA001CX778,0
HORUS003911270265,0
HORUS004200018842,0
HORUS003991271128,1
HORUS003992569300,0
HORUS003992569612,0
HORUS007200121662,0
HORUS007200117229,0
HORUS003992570199,0
HORUS12AA00225OG7,0
HORUS003910310626,0
HORUS003992568506,0
HORUS12AA001AHG35,0
HORUS004861043175,0
HORUS003992569912,0
HORUS002100211024,0
HORUS004861041490,0
HORUS12AA001AS4C9,0
HORUS003992569890,1
HORUS002100005018,0
HORUS002100004618,0
HORUS004861042143,0
HORUS002100711204,0
HORUS007200120515,0
HORUS007100039518,0
HORUS007200116495,0
HORUS007200119730,0
HORUS007200120899,0
HORUS12AA002A9UZ0,0
HORUS003991270489,0
HORUS003992568079,0
HORUS007200116570,0
HORUS003992568237,0
HORUS007100039656,0
HORUS004861042113,0
HORUS006600007050,0
HORUS003910310816,0
HORUS006600007069,0
HORUS007200121014,0
HORUS007200121410,0
HORUS12AA0036IX82,0
HORUS003991270665,0
HORUS003991271121,0
HORUS003910309728,0
HORUS12AA002AM2I9,0
HORUS004861041145,0
HORUS004861043243,0
HORUS12AA001CX9Q4,0
HORUS007100039567,0
HORUS007100039412,0
HORUS003992568615,0
HORUS002100811203,0
HORUS003992568962,0
HORUS003910310512,0
HORUS003991270288,0
HORUS003992568483,0
